_id,CodDoc,NumProcCnj,NumAntigo,Classe,DescrTipDoc,CodOrgJulg,NomeOrgJulg,CodMagRel,DtHrMov,DtHrPubl
67c774765cae69eff8981b6d,5261982,0831802-72.2023.8.19.0001,202400147915,APELAÇÃO,Acórdão,14180,SÉTIMA CÂMARA DE DIREITO PÚBLICO,16605,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b6e,5262384,0047177-18.2024.8.19.0000,202430000342,REQUERIMENTO DE EFEITO SUSPENSIVO EM APELACAO,Decisão monocrática,12283,QUARTA CAMARA DE DIREITO PRIVADO (ANTIGA 5ª CÂMARA CÍVEL),13769,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b6f,5262086,0018558-50.2021.8.19.0205,202300113856,APELAÇÃO,Acórdão,12268,DECIMA SEGUNDA CAMARA DE DIREITO PRIVADO (ANTIGA 14ª CÂMARA CÍVEL),25395,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b70,5261767,0001380-49.2022.8.19.0045,202400143650,APELAÇÃO,Acórdão,12268,DECIMA SEGUNDA CAMARA DE DIREITO PRIVADO (ANTIGA 14ª CÂMARA CÍVEL),14995,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b71,5230510,0028522-95.2024.8.19.0000,2024.002.41621,AGRAVO DE INSTRUMENTO,Acórdão,12272,VIGESIMA CAMARA DE DIREITO PRIVADO (ANTIGA 11ª CÂMARA CÍVEL),16071,/Date(1717642860000)/,/Date(-62135589600000)/
67c774765cae69eff8981b72,5229038,0235556-81.2017.8.19.0001,2024.001.39442,APELAÇÃO,Acórdão,12272,VIGESIMA CAMARA DE DIREITO PRIVADO (ANTIGA 11ª CÂMARA CÍVEL),15416,/Date(1717642860000)/,/Date(-62135589600000)/
67c774765cae69eff8981b73,5265289,0074597-32.2023.8.19.0000,2023002103930,AGRAVO DE INSTRUMENTO,Acórdão,12280,QUARTA CAMARA DE DIREITO PUBLICO (ANTIGA 7ª CÂMARA CÍVEL),16608,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b74,5265364,0308585-62.2020.8.19.0001,202400156009,APELAÇÃO,Acórdão,14181,OITAVA CAMARA DE DIREITO PUBLICO,27350,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b75,5263823,0068060-61.2016.8.19.0001,202400148543,APELAÇÃO,Acórdão,12290,DECIMA SETIMA CAMARA DE DIREITO PRIVADO (ANTIGA 26ª CÂMARA CÍVEL),15389,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b76,5210277,0024588-12.2013.8.19.0002,2024.001.28659,APELAÇÃO,Acórdão,12290,DECIMA SETIMA CAMARA DE DIREITO PRIVADO (ANTIGA 26ª CÂMARA CÍVEL),13772,/Date(1715868060000)/,/Date(-62135589600000)/
67c774765cae69eff8981b77,5263631,0006868-52.2024.8.19.0000,202400210245,AGRAVO DE INSTRUMENTO,Acórdão,12288,DECIMA QUARTA CAMARA DE DIREITO PRIVADO (ANTIGA 9ª CÂMARA CÍVEL),7578,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b78,5264081,0093295-86.2023.8.19.0000,2023002132965,AGRAVO DE INSTRUMENTO,Acórdão,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),9714,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b79,5263728,0807759-62.2023.8.19.0004,202400145319,APELAÇÃO,Acórdão,12268,DECIMA SEGUNDA CAMARA DE DIREITO PRIVADO (ANTIGA 14ª CÂMARA CÍVEL),33925,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b7a,5211003,0008020-38.2024.8.19.0000,2024.002.12088,AGRAVO DE INSTRUMENTO,Acórdão,12280,QUARTA CAMARA DE DIREITO PUBLICO (ANTIGA 7ª CÂMARA CÍVEL),15376,/Date(1715828400000)/,/Date(-62135589600000)/
67c774765cae69eff8981b7b,2641116,0486016-98.2011.8.19.0001,2014.227.02318,APELAÇÃO / REEXAME NECESSÁRIO,Acórdão,3904,VIGESIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 19ª CÂMARA CÍVEL),24767,/Date(1410883200000)/,/Date(-62135589600000)/
67c774765cae69eff8981b7c,5204857,0047542-43.2022.8.19.0000,2022.006.00518,AÇÃO RESCISÓRIA,Acórdão,12294,SEÇAO DE DIREITO PRIVADO,14585,/Date(1715270460000)/,/Date(-62135589600000)/
67c774765cae69eff8981b7d,5007271,0242354-24.2018.8.19.0001,2023.001.16896,APELAÇÃO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),32080,/Date(1693930500000)/,/Date(-62135589600000)/
67c774765cae69eff8981b7e,5265928,0030749-58.2024.8.19.0000,202400244676,AGRAVO DE INSTRUMENTO,Acórdão,14181,OITAVA CAMARA DE DIREITO PUBLICO,16062,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b7f,5237964,0251859-34.2021.8.19.0001,2023.001.100280,APELAÇÃO,Acórdão,14181,OITAVA CAMARA DE DIREITO PUBLICO,16585,/Date(1718283600000)/,/Date(-62135589600000)/
67c774765cae69eff8981b80,5265858,0250783-72.2021.8.19.0001,202400132795,APELAÇÃO,Acórdão,12292,VIGESIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 19ª CÂMARA CÍVEL),16692,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b81,5265722,0000802-22.2021.8.19.0013,202400154027,APELAÇÃO,Acórdão,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),29836,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b82,5264926,0020103-86.2024.8.19.0000,202400229088,AGRAVO DE INSTRUMENTO,Acórdão,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),10418,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b83,5086699,0071252-39.2016.8.19.0021,2023.001.87802,APELAÇÃO,Acórdão,12292,VIGESIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 19ª CÂMARA CÍVEL),16601,/Date(1701918060000)/,/Date(-62135589600000)/
67c774765cae69eff8981b84,5265277,0001732-38.2007.8.19.0043,202400150065,APELAÇÃO,Acórdão,12280,QUARTA CAMARA DE DIREITO PUBLICO (ANTIGA 7ª CÂMARA CÍVEL),16608,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b85,5264822,0074830-29.2023.8.19.0000,2023002104007,AGRAVO DE INSTRUMENTO,Acórdão,12287,DECIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 27ª CÂMARA CÍVEL),16078,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b86,5264692,0114659-48.2022.8.19.0001,202400113276,APELAÇÃO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),16610,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b87,5264621,0000197-58.2021.8.19.0213,202400115371,APELAÇÃO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),18072,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b88,5160688,0091551-56.2023.8.19.0000,2023.002.128564,AGRAVO DE INSTRUMENTO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),32080,/Date(1711033200000)/,/Date(-62135589600000)/
67c774765cae69eff8981b89,5137589,0244882-65.2017.8.19.0001,2023.001.93103,APELAÇÃO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),29817,/Date(1709218800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b8a,5265899,0026816-77.2024.8.19.0000,202400238891,AGRAVO DE INSTRUMENTO,Acórdão,14181,OITAVA CAMARA DE DIREITO PUBLICO,16585,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b8b,5265814,0011270-79.2024.8.19.0000,202400217055,AGRAVO DE INSTRUMENTO,Acórdão,12292,VIGESIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 19ª CÂMARA CÍVEL),16601,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b8c,5196480,0001066-07.2017.8.19.0069,2023.001.104078,APELAÇÃO,Acórdão,12280,QUARTA CAMARA DE DIREITO PUBLICO (ANTIGA 7ª CÂMARA CÍVEL),15404,/Date(1708570800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b8d,5263868,0040904-23.2024.8.19.0000,202400259580,AGRAVO DE INSTRUMENTO,Acórdão,12290,DECIMA SETIMA CAMARA DE DIREITO PRIVADO (ANTIGA 26ª CÂMARA CÍVEL),13772,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b8e,5201963,0293362-35.2021.8.19.0001,2023.001.83474,APELAÇÃO,Acórdão,12288,DECIMA QUARTA CAMARA DE DIREITO PRIVADO (ANTIGA 9ª CÂMARA CÍVEL),7578,/Date(1715223720000)/,/Date(-62135589600000)/
67c774765cae69eff8981b8f,5188046,0079118-20.2023.8.19.0000,2023.002.110558,AGRAVO DE INSTRUMENTO,Acórdão,12288,DECIMA QUARTA CAMARA DE DIREITO PRIVADO (ANTIGA 9ª CÂMARA CÍVEL),15386,/Date(1714014120000)/,/Date(-62135589600000)/
67c774765cae69eff8981b90,5264080,0026865-21.2024.8.19.0000,202400238943,AGRAVO DE INSTRUMENTO,Acórdão,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),9714,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b91,5264074,0026767-36.2024.8.19.0000,202400238894,AGRAVO DE INSTRUMENTO,Acórdão,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),9714,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b92,5223545,0014075-47.2018.8.19.0054,2024.001.39141,APELAÇÃO,Acórdão,12292,VIGESIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 19ª CÂMARA CÍVEL),18065,/Date(1716951660000)/,/Date(-62135589600000)/
67c774765cae69eff8981b93,5227709,0017367-95.2024.8.19.0000,2024.002.25666,AGRAVO DE INSTRUMENTO,Acórdão,14180,SÉTIMA CÂMARA DE DIREITO PÚBLICO,17528,/Date(1717689600000)/,/Date(-62135589600000)/
67c774765cae69eff8981b94,5204476,0095487-89.2023.8.19.0000,2023.002.133770,AGRAVO DE INSTRUMENTO,Acórdão,14181,OITAVA CAMARA DE DIREITO PUBLICO,16588,/Date(1715259600000)/,/Date(-62135589600000)/
67c774765cae69eff8981b95,5262477,0080981-43.2013.8.19.0038,202400156217,APELAÇÃO,Acórdão,12272,VIGESIMA CAMARA DE DIREITO PRIVADO (ANTIGA 11ª CÂMARA CÍVEL),33113,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b96,5261792,0886255-17.2023.8.19.0001,202400127313,APELAÇÃO,Acórdão,12268,DECIMA SEGUNDA CAMARA DE DIREITO PRIVADO (ANTIGA 14ª CÂMARA CÍVEL),14995,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b97,5230529,0023148-55.2021.8.19.0210,2024.001.39795,APELAÇÃO,Acórdão,12272,VIGESIMA CAMARA DE DIREITO PRIVADO (ANTIGA 11ª CÂMARA CÍVEL),16071,/Date(1717642860000)/,/Date(-62135589600000)/
67c774765cae69eff8981b98,5264827,0822473-31.2022.8.19.0208,202400116222,APELAÇÃO,Acórdão,12287,DECIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 27ª CÂMARA CÍVEL),16078,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b99,5269409,0002219-06.2019.8.19.0037,202400148993,APELAÇÃO,Acórdão,12262,QUINTA CAMARA DE DIREITO PUBLICO (ANTIGA 16ª CÂMARA CÍVEL),20710,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b9a,5220974,0172923-58.2022.8.19.0001,2024.001.14176,APELAÇÃO,Acórdão,12262,QUINTA CAMARA DE DIREITO PUBLICO (ANTIGA 16ª CÂMARA CÍVEL),9680,/Date(1716519540000)/,/Date(-62135589600000)/
67c774765cae69eff8981b9b,5264384,0801936-94.2023.8.19.0073,202400144982,APELAÇÃO,Decisão monocrática,12260,SEGUNDA CAMARA DE DIREITO PUBLICO (ANTIGA 10ª CÂMARA CÍVEL),9691,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b9c,4238109,0000961-20.2018.8.19.0061,2020.001.59886,APELAÇÃO,Acórdão,8479,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),7291,/Date(1603382400000)/,/Date(-62135589600000)/
67c774765cae69eff8981b9d,5261711,0026775-94.2014.8.19.0054,202300182071,APELAÇÃO,Acórdão,12271,DECIMA NONA CAMARA DE DIREITO PRIVADO (ANTIGA 25ª CÂMARA CÍVEL),33927,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b9e,5262004,0801642-42.2023.8.19.0073,202400144317,APELAÇÃO,Acórdão,14180,SÉTIMA CÂMARA DE DIREITO PÚBLICO,16605,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981b9f,5261991,0806696-10.2023.8.19.0066,202400149521,APELAÇÃO,Acórdão,14180,SÉTIMA CÂMARA DE DIREITO PÚBLICO,17528,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981ba0,5261959,0802175-98.2023.8.19.0073,202400144572,APELAÇÃO,Acórdão,14180,SÉTIMA CÂMARA DE DIREITO PÚBLICO,15001,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981ba1,5262123,0805528-41.2022.8.19.0087,202400135857,APELAÇÃO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),29817,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981ba2,5261709,0155685-26.2022.8.19.0001,202400101342,APELAÇÃO,Acórdão,12271,DECIMA NONA CAMARA DE DIREITO PRIVADO (ANTIGA 25ª CÂMARA CÍVEL),33927,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981ba3,5262077,0037756-04.2024.8.19.0000,202400254959,AGRAVO DE INSTRUMENTO,Acórdão,12280,QUARTA CAMARA DE DIREITO PUBLICO (ANTIGA 7ª CÂMARA CÍVEL),14056,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981ba4,5262066,0007961-50.2024.8.19.0000,202400211837,AGRAVO DE INSTRUMENTO,Acórdão,12280,QUARTA CAMARA DE DIREITO PUBLICO (ANTIGA 7ª CÂMARA CÍVEL),14056,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981ba5,4340582,0003555-09.2018.8.19.0028,2020.295.03766,APELACAO / REMESSA NECESSARIA,Acórdão,443,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),29836,/Date(1616382000000)/,/Date(-62135589600000)/
67c774765cae69eff8981ba6,5269532,0128137-04.2014.8.19.0002,202429501536,APELACAO / REMESSA NECESSARIA,Acórdão,12262,QUINTA CAMARA DE DIREITO PUBLICO (ANTIGA 16ª CÂMARA CÍVEL),29872,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981ba7,5169226,0025105-52.2020.8.19.0202,2023.001.90003,APELAÇÃO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),29817,/Date(1712242800000)/,/Date(-62135589600000)/
67c774765cae69eff8981ba8,5263899,0021093-77.2024.8.19.0000,202400230444,AGRAVO DE INSTRUMENTO,Acórdão,12290,DECIMA SETIMA CAMARA DE DIREITO PRIVADO (ANTIGA 26ª CÂMARA CÍVEL),15401,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981ba9,5265467,0000516-93.2022.8.19.0050,202429600554,REMESSA NECESSARIA,Acórdão,14181,OITAVA CAMARA DE DIREITO PUBLICO,16597,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981baa,5236185,0027471-42.2007.8.19.0001,2024.001.36686,APELAÇÃO,Acórdão,14181,OITAVA CAMARA DE DIREITO PUBLICO,27350,/Date(1718283660000)/,/Date(-62135589600000)/
67c774765cae69eff8981bab,5183651,0044207-79.2023.8.19.0000,2023.002.61938,AGRAVO DE INSTRUMENTO,Acórdão,12288,DECIMA QUARTA CAMARA DE DIREITO PRIVADO (ANTIGA 9ª CÂMARA CÍVEL),7578,/Date(1713409320000)/,/Date(-62135589600000)/
67c774765cae69eff8981bac,5264736,0805036-47.2022.8.19.0023,202400151065,APELAÇÃO,Acórdão,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),14057,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981bad,5164127,0008011-76.2024.8.19.0000,2024.002.11890,AGRAVO DE INSTRUMENTO,Decisão monocrática,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),10418,/Date(1711552500000)/,/Date(-62135589600000)/
67c774765cae69eff8981bae,5261766,0000775-47.2011.8.19.0059,202400132547,APELAÇÃO,Acórdão,12268,DECIMA SEGUNDA CAMARA DE DIREITO PRIVADO (ANTIGA 14ª CÂMARA CÍVEL),14995,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981baf,5162835,0027926-48.2023.8.19.0000,2023.289.00104,RECLAMACAO,Acórdão,12262,QUINTA CAMARA DE DIREITO PUBLICO (ANTIGA 16ª CÂMARA CÍVEL),16585,/Date(1711076340000)/,/Date(-62135589600000)/
67c774765cae69eff8981bb0,5261967,0803537-19.2022.8.19.0026,202400151901,APELAÇÃO,Acórdão,14180,SÉTIMA CÂMARA DE DIREITO PÚBLICO,15001,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981bb1,5266683,0236884-27.2009.8.19.0001,202400126669,APELAÇÃO,Acórdão,12292,VIGESIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 19ª CÂMARA CÍVEL),13777,/Date(1720666800000)/,/Date(-62135589600000)/
67c774765cae69eff8981bb2,3509573,0083736-40.2013.8.19.0038,2017.295.03732,APELACAO / REMESSA NECESSARIA,Acórdão,3905,DECIMA QUINTA CAMARA DE DIREITO PRIVADO (ANTIGA 20ª CÂMARA CÍVEL),32080,/Date(1507726800000)/,/Date(-62135589600000)/
67c774765cae69eff8981bb3,5262190,0004970-04.2024.8.19.0000,202400207455,AGRAVO DE INSTRUMENTO,Acórdão,12261,TERCEIRA CAMARA DE DIREITO PUBLICO (ANTIGA 6ª CÂMARA CÍVEL),9665,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bb4,5108350,0449772-39.2012.8.19.0001,2023.001.79454,APELAÇÃO,Acórdão,12261,TERCEIRA CAMARA DE DIREITO PUBLICO (ANTIGA 6ª CÂMARA CÍVEL),16588,/Date(1706670060000)/,/Date(-62135589600000)/
67c774765cae69eff8981bb5,5054944,0029192-70.2023.8.19.0000,2023.002.40588,AGRAVO DE INSTRUMENTO,Acórdão,12261,TERCEIRA CAMARA DE DIREITO PUBLICO (ANTIGA 6ª CÂMARA CÍVEL),9665,/Date(1698807660000)/,/Date(-62135589600000)/
67c774765cae69eff8981bb6,5265213,0052345-98.2024.8.19.0000,202400276427,AGRAVO DE INSTRUMENTO,Decisão monocrática,12281,SEXTA CAMARA DE DIREITO PUBLICO (ANTIGA 21ª CÂMARA CÍVEL),19477,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bb7,5264963,0012436-86.2019.8.19.0206,202400145594,APELAÇÃO,Acórdão,12270,DECIMA QUINTA CAMARA DE DIREITO PRIVADO (ANTIGA 20ª CÂMARA CÍVEL),15403,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bb8,4982838,0002842-45.2023.8.19.0000,2023.002.04174,AGRAVO DE INSTRUMENTO,Acórdão,3905,DECIMA QUINTA CAMARA DE DIREITO PRIVADO (ANTIGA 20ª CÂMARA CÍVEL),15403,/Date(1687960860000)/,/Date(-62135589600000)/
67c774765cae69eff8981bb9,5265015,0032567-45.2024.8.19.0000,202400247388,AGRAVO DE INSTRUMENTO,Acórdão,12270,DECIMA QUINTA CAMARA DE DIREITO PRIVADO (ANTIGA 20ª CÂMARA CÍVEL),15403,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bba,5264941,0029033-03.2014.8.19.0208,202400151830,APELAÇÃO,Acórdão,12270,DECIMA QUINTA CAMARA DE DIREITO PRIVADO (ANTIGA 20ª CÂMARA CÍVEL),15403,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bbb,5055182,0800775-66.2022.8.19.0014,2023.001.35074,APELAÇÃO,Acórdão,12261,TERCEIRA CAMARA DE DIREITO PUBLICO (ANTIGA 6ª CÂMARA CÍVEL),13771,/Date(1698807660000)/,/Date(-62135589600000)/
67c774765cae69eff8981bbc,4987392,0019093-15.2019.8.19.0054,2022.001.98636,APELAÇÃO,Acórdão,436,TERCEIRA CAMARA DE DIREITO PUBLICO (ANTIGA 6ª CÂMARA CÍVEL),13771,/Date(1692154800000)/,/Date(-62135589600000)/
67c774765cae69eff8981bbd,5263619,0053409-46.2024.8.19.0000,202400278236,AGRAVO DE INSTRUMENTO,Decisão monocrática,12262,QUINTA CAMARA DE DIREITO PUBLICO (ANTIGA 16ª CÂMARA CÍVEL),20710,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bbe,5261062,0016245-91.2022.8.19.0202,202400146149,APELAÇÃO,Acórdão,12264,TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 18ª CÂMARA CÍVEL),17544,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bbf,5265540,0000006-46.2021.8.19.0008,202400131374,APELAÇÃO,Acórdão,12265,QUINTA CAMARA DE DIREITO PRIVADO (ANTIGA 24ª CÂMARA  CÍVEL),16066,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bc0,5262311,0801436-23.2023.8.19.0010,202400135285,APELAÇÃO,Acórdão,12261,TERCEIRA CAMARA DE DIREITO PUBLICO (ANTIGA 6ª CÂMARA CÍVEL),9665,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bc1,5262197,0009125-50.2024.8.19.0000,202400214857,AGRAVO DE INSTRUMENTO,Acórdão,12261,TERCEIRA CAMARA DE DIREITO PUBLICO (ANTIGA 6ª CÂMARA CÍVEL),9665,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bc2,5176587,0004833-06.2022.8.19.0028,2023.001.116777,APELAÇÃO,Acórdão,12261,TERCEIRA CAMARA DE DIREITO PUBLICO (ANTIGA 6ª CÂMARA CÍVEL),13932,/Date(1712718060000)/,/Date(-62135589600000)/
67c774765cae69eff8981bc3,5053466,0006613-13.2021.8.19.0061,2023.001.76136,APELAÇÃO,Decisão monocrática,12261,TERCEIRA CAMARA DE DIREITO PUBLICO (ANTIGA 6ª CÂMARA CÍVEL),6268,/Date(1698794520000)/,/Date(-62135589600000)/
67c774765cae69eff8981bc4,4825156,0098317-62.2022.8.19.0000,2023.002.00326,AGRAVO DE INSTRUMENTO,Decisão monocrática,439,DECIMA QUARTA CAMARA DE DIREITO PRIVADO (ANTIGA 9ª CÂMARA CÍVEL),7578,/Date(1675268160000)/,/Date(-62135589600000)/
67c774765cae69eff8981bc5,5265024,0038444-63.2024.8.19.0000,202414400429,HABEAS CORPUS,Acórdão,12270,DECIMA QUINTA CAMARA DE DIREITO PRIVADO (ANTIGA 20ª CÂMARA CÍVEL),11869,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bc6,5264997,0026775-13.2024.8.19.0000,202400238819,AGRAVO DE INSTRUMENTO,Acórdão,12270,DECIMA QUINTA CAMARA DE DIREITO PRIVADO (ANTIGA 20ª CÂMARA CÍVEL),11869,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bc7,5264983,0031500-45.2024.8.19.0000,202400246021,AGRAVO DE INSTRUMENTO,Acórdão,12270,DECIMA QUINTA CAMARA DE DIREITO PRIVADO (ANTIGA 20ª CÂMARA CÍVEL),15403,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bc8,5199321,0240264-43.2018.8.19.0001,2023.001.34799,APELAÇÃO,Acórdão,12270,DECIMA QUINTA CAMARA DE DIREITO PRIVADO (ANTIGA 20ª CÂMARA CÍVEL),33926,/Date(1714654800000)/,/Date(-62135589600000)/
67c774765cae69eff8981bc9,5198221,0017762-34.2022.8.19.0008,2024.001.27222,APELAÇÃO,Acórdão,12270,DECIMA QUINTA CAMARA DE DIREITO PRIVADO (ANTIGA 20ª CÂMARA CÍVEL),15403,/Date(1714654800000)/,/Date(-62135589600000)/
67c774765cae69eff8981bca,5265600,0019581-04.2008.8.19.0038,202400110051,APELAÇÃO,Acórdão,12265,QUINTA CAMARA DE DIREITO PRIVADO (ANTIGA 24ª CÂMARA  CÍVEL),7650,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bcb,4951922,0041822-61.2023.8.19.0000,2023.002.57572,AGRAVO DE INSTRUMENTO,Acórdão,12291,DECIMA OITAVA CAMARA DE DIREITO PRIVADO (ANTIGA 15ª CÂMARA CÍVEL),19441,/Date(1688439600000)/,/Date(-62135589600000)/
67c774765cae69eff8981bcc,5264553,0103828-07.2023.8.19.0000,2023002145725,AGRAVO DE INSTRUMENTO,Acórdão,12293,VIGESIMA SEGUNDA CAMARA DE DIREITO PRIVADO (ANTIGA 23ª CÂMARA CÍVEL),15626,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bcd,5266271,0033785-11.2024.8.19.0000,202400249094,AGRAVO DE INSTRUMENTO,Acórdão,12270,DECIMA QUINTA CAMARA DE DIREITO PRIVADO (ANTIGA 20ª CÂMARA CÍVEL),18075,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bce,5265526,0022627-56.2024.8.19.0000,202400232725,AGRAVO DE INSTRUMENTO,Acórdão,12265,QUINTA CAMARA DE DIREITO PRIVADO (ANTIGA 24ª CÂMARA  CÍVEL),16066,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bcf,5265171,0300272-78.2021.8.19.0001,202429500560,APELACAO / REMESSA NECESSARIA,Acórdão,12261,TERCEIRA CAMARA DE DIREITO PUBLICO (ANTIGA 6ª CÂMARA CÍVEL),13771,/Date(1720580400000)/,/Date(-62135589600000)/
67c774765cae69eff8981bd0,5265169,0000631-72.2022.8.19.0064,202329503202,APELACAO / REMESSA NECESSARIA,Acórdão,12261,TERCEIRA CAMARA DE DIREITO PUBLICO (ANTIGA 6ª CÂMARA CÍVEL),13771,/Date(1720580400000)/,/Date(-62135589600000)/
